"allid","name","mn_pos_jp_fin","mn0_pos_jp_fin"
118012003,"小沢 鋭仁","環境大臣","総務大臣"
118012004,"小沢 鋭仁","環境大臣","法務大臣"
118012005,"小沢 鋭仁","環境大臣","外務大臣"
118012007,"小沢 鋭仁","環境大臣","文部科学大臣"
118012008,"小沢 鋭仁","環境大臣","厚生労働大臣"
118012011,"小沢 鋭仁","環境大臣","国土交通大臣"
118012013,"小沢 鋭仁","環境大臣","防衛大臣（防衛庁長官）"
118012014,"小沢 鋭仁","環境大臣","国家公安委員会委員長"
118012015,"小沢 鋭仁","環境大臣","防災担当大臣"
118012016,"小沢 鋭仁","環境大臣","行政改革担当大臣（行政刷新担当大臣）"
118012017,"小沢 鋭仁","環境大臣","沖縄及び北方対策担当大臣"
118012019,"小沢 鋭仁","環境大臣","経済財政政策担当大臣"
118012020,"小沢 鋭仁","環境大臣","科学技術政策担当大臣"
118012021,"小沢 鋭仁","環境大臣","規制改革担当大臣"
118012022,"小沢 鋭仁","環境大臣","男女共同参画担当大臣"
118012024,"小沢 鋭仁","環境大臣","消費者及び食品安全担当大臣（食品安全担当大臣）"
118012028,"小沢 鋭仁","環境大臣","少子化対策担当大臣"
118012029,"小沢 鋭仁","環境大臣","デジタル大臣（情報通信技術（IT）政策担当大臣）"
118012039,"小沢 鋭仁","環境大臣","国家公務員制度担当大臣（公務員制度改革担当大臣）"
118012040,"小沢 鋭仁","環境大臣","地方創生担当大臣（地方分権改革／地域主権推進担当大臣）"
118012043,"小沢 鋭仁","環境大臣","海洋政策担当大臣"
118012044,"小沢 鋭仁","環境大臣","拉致問題担当大臣"
118012045,"小沢 鋭仁","環境大臣","再チャレンジ担当大臣"
118012048,"小沢 鋭仁","環境大臣","宇宙政策担当大臣（宇宙開発担当大臣）"
118012061,"小沢 鋭仁","環境大臣","原子力防災担当大臣"
118012062,"小沢 鋭仁","環境大臣","女性活躍担当大臣（女性活力・子育て支援担当大臣）"
118012066,"小沢 鋭仁","環境大臣","東京オリンピック・パラリンピック担当大臣"
118012071,"小沢 鋭仁","環境大臣","国土強靱化担当大臣"
118012072,"小沢 鋭仁","環境大臣","クールジャパン戦略担当大臣"
118012076,"小沢 鋭仁","環境大臣","知的財産戦略担当大臣"
118012079,"小沢 鋭仁","環境大臣","マイナンバー制度担当大臣"
118012082,"小沢 鋭仁","環境大臣","こども政策担当大臣"
118012083,"小沢 鋭仁","環境大臣","孤独・孤立対策担当大臣"
118012086,"小沢 鋭仁","環境大臣","経済安全保障担当大臣"
